N,P,K,ph,temperature,humidity,rainfall,label,state
104.17739034569786,63.20844069153279,51.46325868965662,6.920030510510999,12.585455679343752,52.57990857580488,78.06307286175789,Wheat,Uttar Pradesh
117.8427119192685,76.11248122312668,58.014574220745615,7.1429129561594085,12.506895063659618,67.3285208517891,84.30560569221937,Wheat,Uttar Pradesh
104.32368515575882,76.20876005435191,53.74321192960832,6.369645048805918,20.581802734876383,66.50896988991259,62.28455064530911,Wheat,Uttar Pradesh
96.92369720585118,63.76844952045391,40.45771148459294,7.042779288334422,12.878683168472907,67.48965467292189,56.18492841352605,Wheat,Uttar Pradesh
113.22874326020418,77.62042345089016,49.36590091407347,6.451692266956963,22.910645862189725,64.82421160070164,69.14014130750209,Wheat,Uttar Pradesh
108.50262116404346,72.73609988782307,56.83588198863445,6.273164664382412,20.947778636219745,54.96756072560958,52.963061539650745,Wheat,Uttar Pradesh
93.95821083910509,62.651020875709904,45.96393633548965,6.822880136328475,24.79435259924126,67.59116603567495,65.97749431765384,Wheat,Uttar Pradesh
118.34432669854988,72.78615656244399,40.82356879645391,6.959379386610309,10.95535603276209,62.50300342994191,58.808811235127266,Wheat,Punjab
103.6350375847053,75.23709552564091,46.78773807395062,7.017642143381125,24.212717272253915,56.568440732172604,83.22961736508672,Wheat,Punjab
119.59323336857007,66.33025474357967,52.24616087607077,6.64173600777657,17.22945315342932,51.310229732056136,65.08040310766258,Wheat,Punjab
116.64235978511044,73.71035515223257,57.11765171839247,6.82047451769004,11.490233125767954,67.32850990359292,93.4188666480548,Wheat,Punjab
109.26158576287713,60.31706209680483,46.96531021301358,7.434441753120655,13.735274374797815,60.92287962940932,81.21732581217552,Wheat,Uttar Pradesh
110.16166109121954,67.23711874019064,59.39884452186969,6.190585855271536,20.489960335618385,68.46579001158459,93.147377449274,Wheat,Uttar Pradesh
116.02169696985857,64.51900757661036,43.4371170379471,7.3607517023753495,22.793053325914343,67.21517413096467,71.66516990284624,Wheat,Punjab
108.37581489363146,62.35288946228624,59.35057830682986,6.191563612722266,20.41102668358468,56.02185659862715,99.12773062012505,Wheat,Uttar Pradesh
103.95408112795992,62.75966698775834,44.61725088156904,6.8031242116207356,15.478539595341271,51.970333933686,63.25232298355839,Wheat,Punjab
106.19565534201702,73.42216302189959,58.59201177973894,6.582412473265546,16.121123328063405,56.86960621345575,50.97206173662674,Wheat,Uttar Pradesh
100.38161662443125,63.77408731896412,58.474768046777214,7.378313429139699,11.604092164515848,52.61717011322346,87.97805430281664,Wheat,Punjab
116.41712779882342,64.31000207292934,41.27807334480058,7.2747277711219915,10.690939451231298,64.17513372815783,56.12526247919946,Wheat,Punjab
97.28243425915657,62.293867300780505,58.1549425697888,6.285762863165823,16.745642430979082,61.69374363241766,68.6273838601465,Wheat,Uttar Pradesh
118.41251420220962,77.57466012961811,59.204030391521975,7.0671403125162815,22.77466363023114,61.806108398543515,95.11542388105545,Wheat,Uttar Pradesh
117.76730490703356,63.88292941456276,54.79152278876465,6.784871000090444,11.379867053444958,69.85954282446896,79.86313770011407,Wheat,Uttar Pradesh
104.87450537296995,65.38304206631312,56.68398049973945,6.56119777002173,19.89475245599776,56.97837927526518,87.90680497188907,Wheat,Punjab
104.13903738253,62.12382302578486,55.41617339078137,7.266362326365168,14.790094548265388,58.3045672653052,79.57246220147752,Wheat,Punjab
95.56486341305752,69.09274024449049,55.241645323776645,7.2088368611207505,10.09254045468722,56.68251389548629,64.54830260990312,Wheat,Punjab
105.6509721725196,71.54112871885646,47.90421345571049,6.614169317115155,13.934843547593513,67.62666288935688,90.75652732584498,Wheat,Punjab
97.99520731908292,76.54544073461828,43.75657600981325,7.270248535631842,14.44747639983294,58.47528024003942,87.6771132522214,Wheat,Uttar Pradesh
110.6856600381221,70.27486097258748,56.99954697417641,6.949567960316786,22.90854048447702,63.599895907347076,66.39401001368631,Wheat,Uttar Pradesh
106.34349406563123,79.20689368440635,51.96519058113678,6.889360886638191,23.355348581851075,68.96243198888028,89.72621481859389,Wheat,Uttar Pradesh
109.2992534243445,72.29526653679018,57.60853903058923,6.385328500500074,11.400626625219816,58.72511269972868,96.12351310247766,Wheat,Uttar Pradesh
94.19422608285251,69.5054177074656,50.18732815150654,6.629689691143219,18.36417733940307,51.64048088918249,78.77593715516103,Wheat,Uttar Pradesh
109.587720711167,61.934940846508354,55.514812430294356,6.325264129334235,13.008569887604354,65.58131649454883,60.76250165042369,Wheat,Uttar Pradesh
98.71651364669991,77.62160999382498,56.70512655747477,6.41962031205219,16.696656033455636,51.689313288988494,90.65526537725728,Wheat,Uttar Pradesh
104.88849029784946,70.48595723154276,40.81325170905867,7.049541849910829,24.559308090151006,66.94367236799047,71.90072993718893,Wheat,Punjab
99.80994013188248,63.338937984665826,51.86946318696782,6.249720144967398,21.921676556843323,54.77631930755929,75.01360265539,Wheat,Uttar Pradesh
98.07182030691776,62.0382436318455,49.931947526513206,6.537152593334254,15.556878875742347,63.50770387728906,67.01695606843978,Wheat,Punjab
99.53047719543477,75.64891581897511,52.57198879064209,6.969081511523249,22.192889945749933,57.76428060925564,82.29715548592038,Wheat,Uttar Pradesh
106.33849892605852,66.74958061476694,43.17375929507924,6.103410112727722,10.33071851006409,66.61149084888537,58.35436486633789,Wheat,Uttar Pradesh
114.3343915561345,79.87960887480808,43.76652309079395,7.441856429920032,11.39370034173379,50.13796186765829,65.16758063885396,Wheat,Uttar Pradesh
92.16156348095627,76.62815403274644,42.74248785778261,7.394181927270111,17.59608832752059,69.313780601633,57.62118849186147,Wheat,Punjab
102.5016638853419,73.54917410181048,52.8534960870268,7.485273700194104,14.889611947975034,68.16234360076817,57.6149817174182,Wheat,Uttar Pradesh
104.31566167957425,67.6687957150826,45.04600381601939,6.767786939778751,21.221711563799552,68.0634847267983,61.87256396351839,Wheat,Uttar Pradesh
119.24988227237498,65.40250647343827,50.60434475238839,6.004207395946004,10.79659132991654,68.02039410698744,84.45901249280703,Wheat,Punjab
102.72671667730616,77.26535311979158,48.37001550699708,7.478593427142919,21.100757228213155,55.36458667725772,57.7004536152197,Wheat,Uttar Pradesh
101.87983655932838,61.76490801546795,55.85600709220522,7.334103368975706,18.079160057445165,55.838752678746324,98.25922142831968,Wheat,Uttar Pradesh
117.04728419135898,66.28534554998107,53.91274195007516,6.025116849471795,13.217051069018737,62.870745385129,56.293065620661096,Wheat,Punjab
118.37352000284751,67.43989045638897,46.69754911217412,7.295567280411673,21.47539340617841,52.089501452448935,72.31694039877466,Wheat,Uttar Pradesh
99.7880631045544,69.00087252850406,53.50159432107273,6.087964567365886,23.500899533597387,54.23678846366927,87.16446741502352,Wheat,Punjab
92.9788661275229,60.47887220705929,40.141699992339326,6.608029751016515,17.924767442021775,63.32724617675279,93.11057712938421,Wheat,Punjab
93.75641808017917,74.60193011506287,48.95954072155475,6.599161188535316,22.59153690384735,61.09864350188937,53.341237819830454,Wheat,Punjab
107.1384921432183,62.61297624331425,45.7899990175612,7.0510563478105635,18.075334376734414,69.99990501050728,53.98774721321313,Wheat,Punjab
116.78611919111526,79.83139635456196,45.091013757366966,6.982301762451643,23.997174849848655,51.290439223405755,75.16949333907218,Wheat,Uttar Pradesh
119.69443355609991,76.28770156668149,59.64314305111337,6.636578490528374,11.72174456031552,57.285336631083105,86.2366953575173,Wheat,Uttar Pradesh
92.68159766887854,78.01187833282424,52.51303596602108,7.108475514172542,18.658667380607163,56.67500971939922,66.77737050763542,Wheat,Punjab
100.81240847792594,74.87351274666752,40.590523044907656,6.438220023195085,20.485566209622686,63.64842559308677,88.84755246836713,Wheat,Uttar Pradesh
108.40271256059633,72.90484404399851,56.20309692670709,6.1890238333246135,10.283704651311897,57.60705340521734,95.24542855933119,Wheat,Punjab
98.44949125701898,69.58014921315046,55.46987521749929,6.026605308792963,21.993830330406396,65.29730423033506,83.64402465193692,Wheat,Punjab
118.29310198032351,66.73646556128934,52.306545467006494,6.496978355784634,24.651268910912986,51.03266489820728,60.172893082523856,Wheat,Punjab
106.71380175083823,72.59162771370212,42.665700133522655,7.462860951670216,20.51563901290105,60.21874796468652,77.37609161297112,Wheat,Punjab
114.40248016871703,63.34536852601324,59.60583418729452,6.147292837366985,22.61491640776065,57.269049571212854,83.48133635108925,Wheat,Punjab
96.2910525714182,71.16100668902837,53.633516100400456,6.625253906722623,20.840600355427846,69.17181383908917,73.7583633065391,Wheat,Punjab
103.50285076905703,61.24138026748476,45.09425874251054,7.213418882862945,13.472871973955112,60.78089086797777,51.72024602514714,Wheat,Punjab
117.35551225433596,75.57506805723767,46.131198073103036,6.93881809209759,10.182997553424846,67.15416308055059,85.98869020711868,Wheat,Uttar Pradesh
99.41209559144235,61.137035399503425,40.73142698605672,6.138516986673629,24.529218183433688,52.411266361080926,86.81074339932809,Wheat,Uttar Pradesh
103.70470702359287,62.59267557478056,51.7037169534267,7.403046814536579,13.467418134635665,61.324604375414786,50.70820833816318,Wheat,Uttar Pradesh
104.06872704302276,65.0742900037081,59.23962935363021,6.691054164242459,16.61280208714548,55.76934875628023,92.14090298344772,Wheat,Uttar Pradesh
106.406541953443,78.1933654148184,59.66631753730712,7.2523813574944125,24.91008702210506,60.50880383548312,85.53377672952564,Wheat,Uttar Pradesh
101.27737374566456,67.53435021638325,47.914351373094505,7.084323519691336,19.619191973047098,66.8053110949397,65.34436651671582,Wheat,Punjab
107.00930151851111,70.35736734210113,44.10313742448642,7.417794270196006,13.241542140762807,59.705729804808136,76.3475040010622,Wheat,Uttar Pradesh
94.13042860642784,60.441006324883716,51.483988689871104,6.919412234973341,20.09358309838388,60.995224024764205,76.54980576453447,Wheat,Uttar Pradesh
105.99209461915882,69.45696269914785,59.92247961129215,6.617206945625073,22.751976080609047,59.26043992229822,75.6139154115285,Wheat,Uttar Pradesh
100.20985059799719,71.6390129440604,58.310399419843606,7.429744358519164,14.364618538536732,63.902174060930484,86.46850499380554,Wheat,Uttar Pradesh
110.02720375985938,60.77682189073705,48.14663458991453,6.310397632890581,13.260675125114098,58.53431242275729,78.48240994568076,Wheat,Punjab
112.77800026183567,73.43325993357008,54.23441044790256,6.1701379540616275,10.800055418403202,59.54834450390452,67.22368448955564,Wheat,Punjab
93.7134643574787,79.53740201841157,51.87034040332193,7.211370029949078,17.735102865077028,65.84953441942051,95.05454294194978,Wheat,Uttar Pradesh
119.06242644073762,71.94021335015941,54.57498538553687,6.284747168961043,21.060983689565106,65.50479361290529,52.85578984338712,Wheat,Punjab
100.4279944518777,65.4173761725424,56.48940522128777,7.024482183514452,12.460309490168967,62.474729625645836,83.65187273950502,Wheat,Punjab
119.1747088030589,72.77522064237596,57.10108948275399,6.119135196619099,11.257209496811308,61.09223956682259,81.0707959337704,Wheat,Uttar Pradesh
93.00169772233191,65.77101384095067,46.46966278240092,7.279296212405903,18.864633835794596,56.645098104692835,82.12468063935898,Wheat,Punjab
102.00341322260806,60.36411821502126,41.56892932830302,6.879302610032179,23.57775658182031,52.85835507898739,93.56410104728786,Wheat,Punjab
118.84644992633035,62.529255117450774,42.98872616989813,7.161743839498825,15.056406601817937,69.28120633785983,85.21995089544234,Wheat,Punjab
95.86954419375763,64.80701293092811,51.55918177528382,6.4144606057725975,14.889357011334038,64.47198833641666,53.1323940354729,Wheat,Uttar Pradesh
117.27857750257186,63.02773777564458,50.94559086371984,6.521496063375986,10.82206656288373,64.46572712756826,88.24245439454144,Wheat,Punjab
94.03790395659618,70.54729327619542,56.35708687251734,7.062093503601661,21.50776530048619,58.70629896777232,50.83491314509704,Wheat,Punjab
98.02121357265291,75.70955867176481,58.13621184486292,6.298813942452264,10.317497934652218,66.0183947390955,60.11960699256043,Wheat,Uttar Pradesh
106.79926896761586,65.99725860885407,58.83814659182925,6.0312500297809075,24.782391867207835,62.97792090912568,80.88212748069988,Wheat,Punjab
94.6875019269963,65.5252741378253,49.96255626673431,7.198909991009521,23.801682287685637,54.149634409030014,73.29585418024936,Wheat,Uttar Pradesh
117.17381868617863,62.105343521390814,57.880942374582304,6.1075892251802255,12.326174069863661,68.92154241825142,58.840293569948585,Wheat,Punjab
108.95635446461374,76.98438348198404,43.51287706881432,6.0917249747582405,10.306802559225712,64.68422520221979,59.2295534108101,Wheat,Uttar Pradesh
117.19929533722481,62.90335947270607,47.126207430720825,6.363114296199957,22.790852526505752,57.393347747984755,85.36280874837811,Wheat,Punjab
100.8439851258504,64.79784622504188,56.6267813466055,7.095394559662152,22.35167538375913,58.45348758057786,87.04397233036205,Wheat,Punjab
110.48408017685342,64.58224850891375,56.075352481289144,7.249715959174557,16.554528596491675,54.831919009988,65.18720369865797,Wheat,Punjab
98.90536439081944,62.88521187252418,55.83435733751935,7.419221742932475,21.765547972097213,52.25758699167461,90.58575479020163,Wheat,Punjab
108.83385456551747,74.61564537538797,43.60347165121772,7.465270255466923,12.855857701806762,60.94057053318092,62.83714894921697,Wheat,Uttar Pradesh
102.64813427037903,79.71940156933442,59.38499411403794,6.21063677349753,17.47819302143108,55.89062181989749,53.788572167836186,Wheat,Punjab
112.63714124354033,66.28325340117703,57.46244654912962,7.319252437187378,16.449577210019267,58.82949361848309,89.06703613756932,Wheat,Punjab
100.24838305768681,69.94914535266912,44.27608615875725,6.623460412703005,24.400701744952997,57.81389384279393,80.45424567446013,Wheat,Uttar Pradesh
105.05468898774357,70.01982959944061,58.06111266700512,7.063446282405831,20.58661972643184,51.616117987940314,98.61283136801556,Wheat,Punjab
99.0552952990064,77.44016942240455,56.30396457776035,7.040607252295784,18.728020493368597,54.74631736909819,63.41848250949111,Wheat,Punjab
109.28282547357132,71.12725491434306,43.055570810422694,6.955068992662928,12.610761453528754,67.9494068116314,55.72467961946932,Wheat,Punjab
100.81579520958412,65.91115740919197,40.26244281831738,6.467699060618462,10.071825685413096,68.0087400257906,81.91120252739472,Wheat,Punjab
96.49201967294746,71.45011969024372,49.86304803835573,6.692614468907722,11.988997426045888,56.5710721863407,61.61939553780627,Wheat,Punjab
97.49180830694624,60.67494614206783,50.630304439529425,6.756884603436177,14.14018184565273,51.14788288107131,74.54893275547784,Wheat,Punjab
110.93956236812696,72.44702228442299,58.24120695652066,6.546305177715923,13.19142266214913,54.65936419736535,94.30092113882131,Wheat,Punjab
118.73533203835979,73.53455245766816,53.60827779422244,6.856960181280867,24.116922106390295,62.333998904321696,57.857630834928955,Wheat,Punjab
91.93808802198917,74.15301517705181,40.79111065408017,7.069127290283419,23.124702070426284,63.23153167896301,85.86450362519618,Wheat,Uttar Pradesh
93.73868292788099,65.29428134481316,41.61348525545633,6.783930808238557,20.141552557206946,51.21608819861901,72.0172195530481,Wheat,Uttar Pradesh
93.65948718904427,60.94986993351038,42.40361272047528,6.37543374873637,13.482274233388715,59.466439156627516,57.44818587906607,Wheat,Punjab
90.91292777062701,78.73476121389282,47.65290322828797,7.35063881254268,18.12731334755079,54.54086941491631,81.03860894806303,Wheat,Uttar Pradesh
92.78414525854478,79.80899665496878,49.31760051512035,7.4905778914932695,19.645762122713005,50.06224082013115,89.41567145752195,Wheat,Punjab
113.7888506368281,76.85776305935299,44.58934242266454,7.008078627821424,21.939559217998195,54.41585992892679,97.58248026504842,Wheat,Uttar Pradesh
96.62469490984849,68.75794642015086,46.032632275161234,6.02227163386388,11.85458125438349,60.54509578309431,71.67221232641464,Wheat,Uttar Pradesh
97.26128769732072,67.31692606961923,49.932552643626764,6.229002702789332,16.609265428855068,58.429956330330526,89.05666577496521,Wheat,Punjab
106.07051958793605,69.75592328045747,41.50024536545796,7.284473828758446,23.549483721685355,68.79345117228178,91.3894030764245,Wheat,Uttar Pradesh
119.5854863319507,61.92451872333952,44.19145291518309,7.367720654465588,24.8402800869872,61.89111280032384,64.80436784575453,Wheat,Punjab
114.22330800914668,77.79344974094768,41.28132976883668,7.272665497113044,22.002620592277466,66.1368689201289,50.98017306764191,Wheat,Punjab
96.62301183056965,77.0698184770626,42.46149959790983,6.26775534297349,22.254137384519716,62.17191667006668,52.942271364250715,Wheat,Uttar Pradesh
111.6231062514581,70.44643035502908,53.79180124147163,6.809711372022923,10.091517423372583,65.49151763903284,66.48664010251183,Wheat,Punjab
115.03292304724471,61.09685957928441,46.8599810001668,6.834943523435109,24.423759785874008,68.38141794752153,91.0633370070191,Wheat,Uttar Pradesh
115.56407001313178,67.74986920665097,49.525493294832636,7.245489667195825,16.212637490245502,67.36165904613566,80.24464973510251,Wheat,Uttar Pradesh
106.6746693965506,69.76609439808972,57.27098307404801,7.205151954814665,21.82259350132254,59.15078419599785,67.19562947915826,Wheat,Punjab
102.00819914296304,69.98155481816673,50.971006069573136,6.4699485558425405,22.743784521934494,66.07426422137382,88.76675376705532,Wheat,Uttar Pradesh
108.85371837795637,68.1753762345661,55.53583786810495,6.247237735765607,19.838897959293377,63.81116193262061,86.23402509945002,Wheat,Uttar Pradesh
103.84080113789051,68.79076304566456,49.63152505930082,6.9554990468301074,20.916774978821067,62.55559193922455,97.93695469254321,Wheat,Uttar Pradesh
103.94614909794355,63.36400104434978,41.50172027760772,7.005889389215483,18.802213538192447,69.63977090702247,98.0286205764904,Wheat,Uttar Pradesh
112.52350381827446,61.06269708735954,52.60286438513412,7.142383367017234,16.52363534746875,53.862324944227076,52.847071945030876,Wheat,Punjab
94.00936774578042,69.5858423879919,57.698190298289404,7.489860319740591,14.560615168217378,63.094123471910684,72.08062819813097,Wheat,Punjab
101.0848282118923,76.81279702236776,56.552073380060264,6.902052353973016,10.856502272702285,56.87092764418428,59.909974604372984,Wheat,Punjab
100.94908704039817,61.6515644540748,47.91017415218066,6.499928366161747,24.5785019267328,64.23837698438216,97.74233843369218,Wheat,Punjab
119.9692508540944,68.3395427678643,53.150958033589745,7.161533738037567,23.43395146117414,52.20825747586145,56.0603829222285,Wheat,Uttar Pradesh
90.12779230983442,61.564602257769685,57.67027294245561,6.9706419743492525,12.02849147440197,59.410583235599894,86.59698827781031,Wheat,Punjab
112.69734570181255,75.72056718237192,47.15742414878873,7.059672939867305,23.72755358392718,54.600252680410165,60.742572624272896,Wheat,Punjab
97.29788876618431,78.07374988095935,55.601781829032376,7.3670947232902435,23.40116003240489,60.08783928890463,95.25887470484548,Wheat,Uttar Pradesh
117.83505675566646,71.47851791415316,55.83631534885231,6.533791379474943,23.54181043262816,63.52444645107651,67.71157773529254,Wheat,Uttar Pradesh
115.82436602234375,74.3576955366417,58.34388791844981,7.096420256647242,22.31763728895106,53.23736776670815,83.14919901696821,Wheat,Uttar Pradesh
93.44547866907274,71.80554777951612,53.81503144719434,6.324233959806594,15.866671757383402,59.63329454856482,72.63571653845446,Wheat,Punjab
94.71722901713633,61.22629904084418,53.18292533609887,6.934579800843641,13.509867218618597,68.25890507071628,62.59469276049454,Wheat,Uttar Pradesh
95.90634100763188,65.18788751915712,46.2986631904983,6.400942740217849,15.076018116702429,62.184173629520195,62.24222146946025,Wheat,Punjab
96.93378104008659,68.48683302838836,42.72409130305056,6.0774628642781945,15.815298625968955,67.9636448717044,99.82584167900998,Wheat,Uttar Pradesh
97.92884670324746,63.59168882039601,49.90129141628603,6.842716535795077,22.9557188905873,53.02281513694549,87.04369833154449,Wheat,Punjab
100.68755653421351,71.48254092991317,48.179522459379015,7.296478669290945,16.088225425104376,61.35036366455595,96.55368975527287,Wheat,Uttar Pradesh
92.12250239693577,65.40019567692742,58.493294695041726,7.321631035463374,17.31854553274697,51.62425145610216,95.88738626241573,Wheat,Punjab
99.34720653411588,78.0858545092049,40.225490791698455,7.141639504193167,20.500623441257936,61.915201046056254,91.6322570569784,Wheat,Punjab
95.89686887487757,68.21426622457771,44.78800026394359,7.2194293237018465,18.194327900793304,65.60615623598773,98.90285453615867,Wheat,Punjab
92.4006074762371,79.50547548246138,48.220782728168594,6.258795345605574,17.350991689297548,60.28259437938591,58.544786860786985,Wheat,Punjab
93.72445047803042,77.57849438674594,57.020444112217774,6.050856758018701,22.009769941252976,58.6973109659709,50.291451753326285,Wheat,Punjab
114.82873475885472,63.99496255067443,54.19766846821778,6.718510643869034,11.165200033833129,60.80359943218773,85.42534888944246,Wheat,Uttar Pradesh
112.14293462543716,67.46194848892829,54.424872662107546,7.217957006286046,11.174790154825798,61.482258561228726,58.99162767054955,Wheat,Uttar Pradesh
93.0041240976418,62.76435446132611,50.861965945291054,6.522887518990808,24.710109640328906,52.686674957344955,83.27908532958088,Wheat,Uttar Pradesh
102.47898915611485,70.69620015820003,40.65107365550333,6.182117480883586,13.76478339492304,66.19349827829305,64.07005885659387,Wheat,Uttar Pradesh
108.5710894431328,68.48929254487908,52.47676713194615,6.207352442404868,21.2698181711211,50.93359189403854,62.06670908427802,Wheat,Punjab
97.22441449775971,64.72132423305041,41.80660610949038,7.460940635188539,10.08824554476457,59.52687756464803,75.71686002480598,Wheat,Punjab
112.02124985883927,74.29202980229222,40.98378145656477,7.269918407529449,13.670657320431257,67.74537004755018,76.81708179127416,Wheat,Uttar Pradesh
106.27734933788224,71.67258307534325,55.00426616799455,6.777390575701652,13.934262139796633,62.8415778427061,58.38983119276147,Wheat,Punjab
119.21956272550132,63.31110586193781,41.32487802063068,6.443956686922759,17.026241174374782,64.71261154032814,57.00311985459086,Wheat,Uttar Pradesh
98.49447508331627,76.83928771730069,58.145581021132855,7.057718345412964,24.66317715763109,56.210059960826555,65.19518859620452,Wheat,Uttar Pradesh
104.70946744391414,69.62171401340369,59.089610512532374,6.216700074316773,23.309858077592278,64.40730414011931,94.79885544185117,Wheat,Punjab
101.35163897915926,60.25975722364786,59.725999921331876,7.377974643636485,18.922372465527705,52.496636454702625,57.43640419688061,Wheat,Uttar Pradesh
102.28428015062106,70.53899082968015,50.974666821815724,6.123578079761156,14.40001139667378,52.27801941479711,88.0762927761111,Wheat,Punjab
106.42476192610938,64.78006259875606,40.634767576541165,6.988440196655202,21.85398299361112,62.86325385950029,61.251239069676956,Wheat,Punjab
113.27326621834396,77.55299236874038,57.99328840052579,6.692236784681109,16.468859807240456,60.41421505332668,90.09117835360925,Wheat,Punjab
103.01263864216345,70.42189668186207,49.16257868855973,6.517132767433425,14.459605349736968,58.767890273808064,95.9659455192348,Wheat,Punjab
106.52017459003605,62.28210076002538,58.417998595529085,6.185374672321127,24.312139952859155,59.6194850910334,61.37108621170031,Wheat,Uttar Pradesh
116.57020379638642,63.874459254431194,41.98566097894768,6.174241378577527,12.493522352830478,59.722866591086984,79.20559887889917,Wheat,Uttar Pradesh
109.25468873110003,73.53924077301274,41.44498830344631,6.8121500599466795,14.407641997488373,50.37535918804819,64.24520219670487,Wheat,Punjab
99.45081872096296,71.63010328133028,59.054648661938515,7.328233004012773,15.843173221872965,50.70740665581556,66.2931868843387,Wheat,Punjab
96.72615369034257,62.21008943917206,48.637793151258215,6.21632010309089,10.059911133421538,55.337247898821246,59.91103160982457,Wheat,Uttar Pradesh
93.38463174052993,64.8246458390489,56.9257483818869,7.478495399543483,22.82124079202923,61.64395845358055,54.81659500571065,Wheat,Uttar Pradesh
101.63929686480832,77.19206829501726,43.717808628030625,6.765667698356591,13.63092025307532,62.81178651568095,99.324206629794,Wheat,Punjab
102.34685000707658,60.990746196567855,52.62834352958551,6.198865260286723,14.46165189701848,67.83829194391717,62.03194654425394,Wheat,Punjab
119.96928384449288,75.04591486459233,53.00693817266982,6.115047743005234,24.43545682427858,55.09682246233485,80.91619056536932,Wheat,Uttar Pradesh
93.93557381835582,64.80625614463982,49.661456333939675,6.807503511050846,16.727878197723694,58.171491876033855,62.4287920858253,Wheat,Uttar Pradesh
112.7938448706538,77.83060191556334,47.75866150904786,6.50221441566915,21.983527118597664,62.73745551721947,60.027628716740146,Wheat,Uttar Pradesh
113.56412265926338,78.03700007604843,40.559068220126456,6.805358717282626,16.03333328875693,51.32739585477728,94.77386374660742,Wheat,Uttar Pradesh
101.0106308402191,75.54057906758545,50.93086607022595,6.093564062006708,23.27619979352875,61.95209483739152,64.07613856922134,Wheat,Punjab
118.5513097080889,63.100495340547965,55.10160501284795,7.472613557593279,19.898204856370434,69.67506776775713,64.57936514879779,Wheat,Uttar Pradesh
90.97749364570096,76.98792787190892,41.95644515996539,7.344424384414344,23.499412154842645,62.33812630797249,80.90540831502904,Wheat,Uttar Pradesh
97.60522484736502,73.06518181207332,50.22201898631097,7.2720594413583575,21.074364798824618,53.20243647431272,99.64873531625722,Wheat,Uttar Pradesh
103.53453050743457,59.44808235217188,55.758741649863055,6.327123597318345,21.64964924785106,80.17530934065209,164.97800992602424,Rice,Uttar Pradesh
108.99753071896957,42.9674855327572,55.82934586197162,6.7785314129961325,24.65028239591163,86.72711132350435,142.59192136933905,Rice,Punjab
104.18444655615856,42.33522805376546,46.642767854149724,6.740387219525548,21.146419800162498,87.81161051151561,174.82751702197083,Rice,Punjab
